spacecraftUsedID INTEGER,projectID INTEGER ,launcherName VARCHAR(256),spacecraftName VARCHAR(256)
2907,2907,Voskhod ,Cosmos 753
2908,2908,Feng Bao 1 ,JSSW-3
2909,2909,Cosmos-3M (11K65M) ,Cosmos 752
2910,2910,Voskhod ,Cosmos 751
2911,2911,Cosmos-2I (63SM) ,Cosmos 750
2912,2912,Saturn IB ,ASTP (Apollo???Soyuz Test Project)
2913,2913,Soyuz U ,Soyuz 19 (Apollo-Soyuz)
2914,2914,Vostok-2M ,Meteor-2 nâ€ Â­1
2915,2915,Molniya-M /Block ML ,Molniya-2 nâ€ Â­51
2916,2916,Cosmos-3M (11K65M) ,Cosmos 749
2917,2917,Voskhod ,Cosmos 748
2918,2918,Voskhod ,Cosmos 747
2919,2919,Voskhod ,Cosmos 746
2920,2920,Cosmos-2I (63SM) ,Cosmos 745
2921,2921,Vostok-2M ,Cosmos 744
2922,2922,Atlas-SLV3A Agena-D ,AFP-827 (Canyon-6)
2923,2923,Soyuz U ,Cosmos 743
2924,2924,Titan IIID ,KH-9 
2925,2925,Molniya-M /Block ML ,Molniya-1 nâ€ Â­50 
2926,2926,Voskhod ,Cosmos 742
2927,2927,Cosmos-3M (11K65M) ,DS-U3 satellite
2928,2928,Voskhod ,Cosmos 741
2929,2929,Voskhod ,Cosmos 740
2930,2930,Cosmos-3M (11K65M) ,Cosmos 732 to 739
2931,2931,Soyuz U ,Cosmos 1012
2932,2932,Soyuz ,Soyuz 18
2933,2933,Atlas-SLV3D Centaur-D1A ,Intelsat 4 F1
2934,2934,Voskhod ,Cosmos 731
2935,2935,Titan III(23)C ,DSCS-II 5
2936,2936,Diamant BP4 ,Castor 
2937,2937,Scout F1 ,Explorer 53
2938,2938,Molniya-M /Block ML ,Molniya-1 nâ€ Â­49
2939,2939,Voskhod ,Cosmos 730
2940,2940,Cosmos-3M (11K65M) ,Cosmos 729
2941,2941,Cosmos-3M (11K65M) ,Aryabhata
2942,2942,Titan III(24)B ,OPS 4883
2943,2943,Voskhod ,Cosmos 728
2944,2944,Soyuz U ,Cosmos 727
2945,2945,Molniya-M /Block ML ,Molniya-3 nâ€ Â­48
2946,2946,Atlas-E/F Star-17A ,P72-2
2947,2947,Cosmos-3M (11K65M) ,Cosmos 726
2948,2948,Cosmos-2I (63SM) ,Cosmos 725
2949,2949,Tsyklon-2 ,Cosmos 724
2950,2950,Soyuz ,Soyuz 18a (7K-T nâ€ Â­39)
2951,2951,Tsyklon-2 ,Cosmos 723
2952,2952,Vostok-2M ,Meteor nâ€ Â­31
2953,2953,Cosmos-3M (11K65M) ,Intercosmos-13
2954,2954,Voskhod ,Cosmos 722
2955,2955,Voskhod ,Cosmos 721
2956,2956,Soyuz U ,Cosmos 720
2957,2957,Voskhod ,Cosmos 719
2958,2958,Titan III(34)B Agena-D ,Jumpseat 4
2959,2959,Cosmos-3M (11K65M) ,Cosmos 711 to 718
2960,2960,Voskhod ,Cosmos 710
2961,2961,Mu-III C ,Taiyo
2962,2962,Atlas-SLV3D Centaur-D1A ,Intelsat 4 F6
2963,2963,Voskhod ,Cosmos 709
2964,2964,Cosmos-3M (11K65M) ,Cosmos 708
2965,2965,Diamant BP4 ,Starlette
2966,2966,Molniya-M /Block L ,Molniya-2 nâ€ Â­47
2967,2967,Cosmos-3M (11K65M) ,Cosmos 707
2968,2968,Molniya-M /Block 2BL ,Cosmos 706
2969,2969,Cosmos-2I (63SM) ,Cosmos 705
2970,2970,Voskhod ,Cosmos 704
2971,2971,Cosmos-2I (63SM) ,Cosmos 703
2972,2972,Voskhod ,Cosmos 702
2973,2973,Soyuz ,Soyuz 17
2974,2974,Voskhod ,Cosmos 701
2975,2975,Cosmos-3M (11K65M) ,Cosmos 700
2976,2976,Tsyklon-2 ,Cosmos 699
2977,2977,Molniya-M /Block L ,Molniya-2 nâ€ Â­46
2978,2978,Cosmos-3M (11K65M) ,Cosmos 698
2979,2979,Vostok-2M ,Meteor nâ€ Â­30
2980,2980,Soyuz U ,Cosmos 697
2981,2981,Titan IIIE ,Helios-1
2982,2982,Soyuz U ,Soyuz 16
2983,2983,Voskhod ,Cosmos 696
2984,2984,Atlas-SLV3D Centaur-D1A ,Intelsat 4 F8
2985,2985,Molniya-M /Block L ,Molniya-3 nâ€ Â­45
2986,2986,Cosmos-2I (63SM) ,Cosmos 695
2987,2987,Voskhod ,Cosmos 694
2988,2988,Long March 2 ,FSW-0 No.0
2989,2989,Soyuz M ,Cosmos 693
2990,2990,Voskhod ,Cosmos 692
2991,2991,Cosmos-3M (11K65M) ,Intercosmos-12
2992,2992,Titan IIID ,KH-9
2993,2993,Vostok-2M ,Meteor nâ€ Â­29
2994,2994,Soyuz U ,Cosmos 691
2995,2995,Molniya-M /Block L ,Molniya-1 nâ€ Â­44
2996,2996,Soyuz U ,Cosmos 690
2997,2997,Cosmos-3M (11K65M) ,Cosmos 689
2998,2998,Voskhod ,Cosmos 688
2999,2999,Scout B1 ,Ariel 5
3000,3000,Cosmos-3M (11K65M) ,Cosmos 687
3001,3001,Cosmos-2I (63SM) ,Cosmos 686
3002,3002,Voskhod ,Cosmos 685
3003,3003,Cosmos-3M (11K65M) ,Cosmos 677 to 684
3004,3004,Cosmos-3M (11K65M) ,Cosmos 676
3005,3005,Voskhod ,Zenit-2M nâ€ Â­51
3006,3006,Cosmos-3M (11K65M) ,Cosmos 675
3007,3007,Voskhod ,Cosmos 674
3008,3008,Soyuz ,Soyuz 15
3009,3009,Vostok-2M ,Cosmos 673
3010,3010,Titan III(24)B ,OPS 3004
3011,3011,Soyuz U ,Cosmos 672
3012,3012,Voskhod ,Cosmos 671
3013,3013,Soyuz U ,Cosmos 670
3014,3014,Voskhod ,Cosmos 669
3015,3015,Cosmos-2I (63SM) ,Cosmos 668
3016,3016,Voskhod ,Cosmos 667
3017,3017,Molniya-M /Block L ,Molniya-2 nâ€ Â­42
3018,3018,Atlas-E/F PTS ,P73-3
3019,3019,Feng Bao 1 ,JSSW-2
3020,3020,Voskhod ,Cosmos 666
3021,3021,Cosmos-2I (63SM) ,DS-P1-You nâ€ Â­68
3022,3022,Cosmos-3MRB (65MRB) ,BOR-3 Shuttle
3023,3023,Vostok-2M ,Meteor-Priroda nâ€ Â­1
3024,3024,Soyuz ,Soyuz 14
3025,3025,Molniya-M /Block 2BL ,Cosmos 665
3026,3026,Soyuz M ,Cosmos 664
3027,3027,Cosmos-3M (11K65M) ,Cosmos 663
3028,3028,Cosmos-2I (63SM) ,Cosmos 662
3029,3029,Cosmos-3M (11K65M) ,Cosmos 661
3030,3030,Cosmos-3M (11K65M) ,Cosmos 660
3031,3031,Voskhod ,Cosmos 659
3032,3032,Titan III(24)B ,OPS 1776
3033,3033,Voskhod ,Cosmos 658
3034,3034,Titan III(23)C ,ATS-6
3035,3035,Voskhod ,Cosmos 657
3036,3036,Proton K/Block D ,Luna-22
3037,3037,Soyuz ,Cosmos 656
3038,3038,Soyuz U ,Yantar-2K nâ€ Â­01
3039,3039,Cosmos-3M (11K65M) ,Cosmos 655
3040,3040,Cosmos-3M (11K65M) ,Intercosmos-11
3041,3041,Tsyklon-2 ,Cosmos 654
3042,3042,Voskhod ,Cosmos 653
3043,3043,Soyuz U ,Cosmos 652
3044,3044,Tsyklon-2 ,Cosmos 651
3045,3045,Cosmos-3M (11K65M) ,Cosmos 650
3046,3046,Voskhod ,Cosmos 649
3047,3047,Molniya-M /Block L ,Molniya-2 nâ€ Â­41
3048,3048,Vostok-2M ,Meteor nâ€ Â­28
3049,3049,Molniya-M /Block ML ,Molniya-1 nâ€ Â­40
3050,3050,Voskhod ,Zenit-4MK nâ€ Â­23
3051,3051,Voskhod ,Cosmos 640
3052,3052,Titan IIID ,KH-9
3053,3053,Voskhod ,Cosmos 639
3054,3054,Soyuz U ,Cosmos 638
3055,3055,Proton K/Block-DM ,Cosmos 637
3056,3056,Cosmos-3M (11K65M) ,Cosmos 641 to 648
3057,3057,Soyuz U ,Cosmos 636
3058,3058,Voskhod ,Cosmos 635
3059,3059,Cosmos-2I (63SM) ,Cosmos 634
3060,3060,Vostok-2M ,Meteor nâ€ Â­27
3061,3061,Cosmos-2I (63SM) ,Cosmos 633
3062,3062,Scout D1 ,San Marco 4
3063,3063,Titan III(24)B ,OPS 6889
3064,3064,Voskhod ,Cosmos 632
3065,3065,Titan IIIE ,Sphinx 
3066,3066,Cosmos-3M (11K65M) ,Cosmos 631
3067,3067,Mu-III H ,Tansei 2
3068,3068,Voskhod ,Cosmos 630
3069,3069,Soyuz ,Cosmos 613
3070,3070,Voskhod ,Cosmos 629
3071,3071,Cosmos-3M (11K65M) ,Cosmos 628
3072,3072,Cosmos-3M (11K65M) ,Cosmos 627
3073,3073,Tsyklon-2 ,Cosmos 626
3074,3074,Cosmos-3M (11K65M) ,Oreol-2
3075,3075,Molniya-M /Block L ,Molniya-2 nâ€ Â­39
3076,3076,Voskhod ,Cosmos 625
3077,3077,Cosmos-3M (11K65M) ,Cosmos 617 to 624
3078,3078,Soyuz ,Soyuz 13
3079,3079,Soyuz M ,Cosmos 616
3080,3080,Titan III(23)C ,DSCS-II 3
3081,3081,Cosmos-2I (63SM) ,Cosmos 615
3082,3082,Cosmos-3M (11K65M) ,Cosmos 614
3083,3083,Molniya-M /Block L ,Molniya-1 nâ€ Â­38
3084,3084,Voskhod ,Cosmos 612
3085,3085,Cosmos-2I (63SM) ,Cosmos 611
3086,3086,Cosmos-3M (11K65M) ,Cosmos 610
3087,3087,Voskhod ,Cosmos 609
3088,3088,Cosmos-2I (63SM) ,Cosmos 608
3089,3089,Saturn IB ,Skylab 4
3090,3090,Molniya-M /Block L ,Molniya-1 nâ€ Â­37
3091,3091,Titan IIID ,KH-9
3092,3092,Voskhod ,Cosmos 607
3093,3093,Atlas-SLV3D Centaur-D1A ,Mariner 10
3094,3094,Molniya-M /Block 2BL ,Cosmos 606
3095,3095,Soyuz U ,Cosmos 605
3096,3096,Cosmos-3M (11K65M) ,Intercosmos-10
3097,3097,Vostok-2M ,Cosmos 604
3098,3098,Voskhod ,Cosmos 603
3099,3099,Voskhod ,Cosmos 602
3100,3100,Molniya-M /Block L ,Molniya-2 nâ€ Â­36
3101,3101,Cosmos-2I (63SM) ,Cosmos 601
3102,3102,Voskhod ,Cosmos 600
3103,3103,Voskhod ,Cosmos 599
3104,3104,Voskhod ,Cosmos 598
3105,3105,Voskhod ,Cosmos 597
3106,3106,Voskhod ,Cosmos 596
3107,3107,Cosmos-3M (11K65M) ,Cosmos 588 to 595
3108,3108,Titan III(24)B ,OPS 6275
3109,3109,Soyuz ,Soyuz 12
3110,3110,Soyuz U ,Cosmos 587
3111,3111,Feng Bao 1 ,JSSW-1
3112,3112,Cosmos-3M (11K65M) ,Cosmos 586
3113,3113,Cosmos-3M (11K65M) ,Cosmos 585
3114,3114,Voskhod ,Cosmos 584
3115,3115,Voskhod ,Cosmos 583
3116,3116,Molniya-M /Block L ,Molniya-1 nâ€ Â­35
3117,3117,Cosmos-3M (11K65M) ,Cosmos 582
3118,3118,Voskhod ,Cosmos 581
3119,3119,Atlas-SLV3D Centaur-D1A ,Intelsat 4 F7
3120,3120,Cosmos-2I (63SM) ,Cosmos 580
3121,3121,Titan-III(33)B Agena-D ,Jumpseat 3
3122,3122,Voskhod ,Cosmos 579
3123,3123,Voskhod ,Cosmos 578
3124,3124,Saturn IB ,Skylab 3
3125,3125,Voskhod ,Cosmos 577
3126,3126,Titan IIID ,KH-9
3127,3127,Molniya-M /Block L ,Molniya-2 nâ€ Â­34
3128,3128,Voskhod ,Zenit-4M nâ€ Â­50
3129,3129,Soyuz M ,Cosmos 576
3130,3130,Cosmos-3M (11K65M) ,Tselina-OM #20
3131,3131,Titan III(24)B ,OPS 4018
3132,3132,Voskhod ,Cosmos 575
3133,3133,Cosmos-3M (11K65M) ,Cosmos 574
3134,3134,Soyuz ,Cosmos 573
3135,3135,Titan III(23)C ,DSP-4
3136,3136,Voskhod ,Cosmos 572
3137,3137,Cosmos-3M (11K65M) ,Cosmos 564 to 571
3138,3138,Voskhod ,Cosmos 563
3139,3139,Cosmos-2I (63SM) ,Cosmos 562
3140,3140,Vostok-2M ,Meteor nâ€ Â­26
3141,3141,Voskhod ,Cosmos 561
3142,3142,Saturn IB ,Skylab 2
3143,3143,Cosmos-3M (11K65M) ,Zaliv #17
3144,3144,Cosmos-3MRB (65MRB) ,BOR-3 Shuttle
3145,3145,Voskhod ,Cosmos 560
3146,3146,Diamant B ,Castor 
3147,3147,Soyuz U ,Cosmos 559
3148,3148,Cosmos-2I (63SM) ,Cosmos 558
3149,3149,Titan III(24)B ,OPS 2093
3150,3150,Saturn V ,Skylab 1
3151,3151,Voskhod ,Cosmos 554
3152,3152,Voskhod ,Cosmos 555
3153,3153,Tsyklon-2 ,Cosmos 556
3154,3154,Cosmos-2I (63SM) ,Intercosmos-9
3155,3155,Voskhod ,Cosmos 554
3156,3156,Cosmos-2I (63SM) ,Cosmos 553
3157,3157,Atlas-SLV3D Centaur-D1A ,Pioneer 11
3158,3158,Molniya-M /Block L ,Molniya-2 nâ€ Â­33
3159,3159,Proton K ,Saliout-2
3160,3160,Voskhod ,Cosmos 552
3161,3161,Vostok-2M ,Meteor nâ€ Â­25
3162,3162,Titan IIID ,KH-9
3163,3163,Atlas-SLV3A Agena-D ,AFP-720 (Rhyolite-2)
3164,3164,Voskhod ,Cosmos 551
3165,3165,Voskhod ,Cosmos 550
3166,3166,Cosmos-3M (11K65M) ,Cosmos 549
3167,3167,Molniya-M /Block SO-L ,Prognoz nâ€ Â­3
3168,3168,Voskhod ,Cosmos 548
3169,3169,Molniya-M /Block L ,Molniya-1 nâ€ Â­32
3170,3170,Voskhod ,Cosmos 547
3171,3171,Cosmos-3M (11K65M) ,Cosmos 546
3172,3172,Cosmos-2I (63SM) ,Cosmos 545
3173,3173,Cosmos-3M (11K65M) ,Cosmos 544
3174,3174,Voskhod ,Cosmos 543
3175,3175,Vostok-2M ,Cosmos 542
3176,3176,Soyuz M ,Cosmos 541
3177,3177,Cosmos-3M (11K65M) ,Cosmos 540
3178,3178,Titan III(24)B ,OPS 3978
3179,3179,Cosmos-3M (11K65M) ,Cosmos 539
3180,3180,Atlas-SLV3A Agena-D ,AFP-827 (Canyon-5)
3181,3181,Saturn V ,Apollo 17
3182,3182,Voskhod ,Cosmos 538
3183,3183,Molniya-M /Block L ,Molniya-2 nâ€ Â­31
3184,3184,Molniya-M /Block L ,Molniya-1 nâ€ Â­30
3185,3185,Cosmos-2I (63SM) ,Intercosmos-8
3186,3186,Voskhod ,Cosmos 537
3187,3187,N1-L3 ,7L (Soyuz 7K-LOK No.1)
3188,3188,Scout D1 ,Explorer 48
3189,3189,Cosmos-3M (11K65M) ,Cosmos 536
3190,3190,Cosmos-3M (11K65M) ,Cosmos 528 to 535
3191,3191,Voskhod ,Cosmos 527
3192,3192,Vostok-2M ,Meteor nâ€ Â­24
3193,3193,Cosmos-2I (63SM) ,Cosmos 526
3194,3194,Voskhod ,Cosmos 525
3195,3195,Cosmos-3M (11K65M) ,Strela-2M satellite
3196,3196,Molniya-M /Block L ,Molniya-1 nâ€ Â­29
3197,3197,Cosmos-2I (63SM) ,Cosmos 524
3198,3198,Titan IIID ,KH-9 
3199,3199,Cosmos-2I (63SM) ,Cosmos 523
3200,3200,Voskhod ,Cosmos 522
3201,3201,Atlas-E/F Burner ,P72-1
3202,3202,Molniya-M /Block L ,Molniya-2 nâ€ Â­28
3203,3203,Cosmos-3M (11K65M) ,Cosmos 521
3204,3204,Molniya-M /Block 2BL ,Cosmos 520
3205,3205,Voskhod ,Cosmos 519
3206,3206,Voskhod ,Cosmos 518
3207,3207,Voskhod ,Zenit-4M nâ€ Â­40
3208,3208,Titan III(24)B ,OPS 8888
3209,3209,Voskhod ,Cosmos 517
3210,3210,Cosmos-2I (63SM) ,Intercosmos-7
3211,3211,Tsyklon-2 ,Cosmos 516
3212,3212,Atlas-SLV3C Centaur-D ,OAO-3
3213,3213,Mu-IV S ,Denpa
3214,3214,Voskhod ,Cosmos 515
3215,3215,Cosmos-3M (11K65M) ,Cosmos 514
3216,3216,Feng Bao 1 ,Shiyan Peizhong
3217,3217,Voskhod ,Cosmos 513
3218,3218,Proton K/Block D ,DOS-2
3219,3219,Cosmos-3M (11K65M) ,Cosmos 504 to 511
3220,3220,Voskhod ,Cosmos 503
3221,3221,Soyuz M ,Cosmos 502
3222,3222,Cosmos-2I (63SM) ,Cosmos 501
3223,3223,Cosmos-3M (11K65M) ,Cosmos 500
3224,3224,Titan IIID ,KH-9 
3225,3225,Voskhod ,Cosmos 499
3226,3226,Cosmos-2I (63SM) ,Cosmos 498
3227,3227,Soyuz ,Cosmos 496
3228,3228,Vostok-2M ,Meteor nâ€ Â­23
3229,3229,Cosmos-2I (63SM) ,Cosmos 497
3230,3230,Molniya-M /Block SO-L ,Prognoz nâ€ Â­2
3231,3231,Voskhod ,Cosmos 495
3232,3232,Cosmos-3M (11K65M) ,Cosmos 494
3233,3233,Voskhod ,Cosmos 493
3234,3234,Atlas-SLV3C Centaur-D ,Intelsat 4 F5
3235,3235,Voskhod ,Cosmos 492
3236,3236,Voskhod ,Cosmos 491
3237,3237,Titan III(24)B ,OPS 6574
3238,3238,Molniya-M /Block L ,Molniya-2 nâ€ Â­27
3239,3239,Voskhod ,Cosmos 490
3240,3240,Cosmos-3M (11K65M) ,Cosmos 489
3241,3241,Voskhod ,Cosmos 488
3242,3242,Cosmos-2I (63SM) ,DS-P1-You #51
3243,3243,Cosmos-2I (63SM) ,Cosmos 487
3244,3244,Saturn V ,Apollo 16
3245,3245,Voskhod ,Cosmos 486
3246,3246,Molniya-M /Block SO-L ,Prognoz nâ€ Â­1
3247,3247,Cosmos-2I (63SM) ,Cosmos 485
3248,3248,Voskhod ,Intercosmos-6
3249,3249,Voskhod ,Cosmos 484
3250,3250,Molniya-M /Block L ,Molniya-1 nâ€ Â­26 
3251,3251,Voskhod ,Cosmos 483
3252,3252,Molniya-M /Block NVL ,Cosmos 482
3253,3253,Vostok-2M ,Meteor nâ€ Â­22
3254,3254,Molniya-M /Block NVL ,Venera 8
3255,3255,Cosmos-2I (63SM) ,Cosmos 481
3256,3256,Cosmos-3M (11K65M) ,Cosmos 480
3257,3257,Cosmos-3M (11K65M) ,Cosmos 479
3258,3258,Titan III(24)B ,OPS 1678
3259,3259,Voskhod ,Cosmos 478
3260,3260,Voskhod ,Cosmos 477
3261,3261,Atlas-SLV3C Centaur-D ,Pioneer 10
3262,3262,Vostok-2M ,Cosmos 476
3263,3263,Titan III(23)C ,DSP-3
3264,3264,Cosmos-3M (11K65M) ,Cosmos 475
3265,3265,Titan-III(33)B Agena-D ,Jumpseat 2
3266,3266,Voskhod ,Cosmos 474
3267,3267,Proton K/Block D ,Luna-20
3268,3268,Cosmos-3MRB (65MRB) ,BOR-2 Shuttle
3269,3269,Voskhod ,Cosmos 473
3270,3270,Cosmos-2I (63SM) ,Cosmos 472
3271,3271,Atlas-SLV3C Centaur-D ,Intelsat 4 F4
3272,3272,Titan IIID ,KH-9 
3273,3273,Voskhod ,Cosmos 471
3274,3274,Vostok-2M ,Meteor nâ€ Â­21
3275,3275,Cosmos-3M (11K65M) ,Oreol
3276,3276,Soyuz M ,Cosmos 470
3277,3277,Tsyklon-2 ,Cosmos 469
3278,3278,Atlas-SLV3C Centaur-D ,Intelsat 4 F3
3279,3279,Molniya-M /Block L ,Molniya-1 nâ€ Â­25
3280,3280,Cosmos-3M (11K65M) ,Cosmos 468
3281,3281,Cosmos-2I (63SM) ,Cosmos 467
3282,3282,Voskhod ,Cosmos 466
3283,3283,Cosmos-3M (11K65M) ,Cosmos 465
3284,3284,Voskhod ,Cosmos 464
3285,3285,Voskhod ,Cosmos 463
3286,3286,Diamant B ,Polaire
3287,3287,Atlas-SLV3A Agena-D ,AFP-827 (Canyon-4)
3288,3288,Tsyklon-2 ,Cosmos 462
3289,3289,Voskhod ,Zenit-2M nâ€ Â­25
3290,3290,Cosmos-3M (11K65M) ,Cosmos 461
3291,3291,Cosmos-2I (63SM) ,Intercosmos-5
3292,3292,Cosmos-3M (11K65M) ,Cosmos 460
3293,3293,Cosmos-3M (11K65M) ,Cosmos 459
3294,3294,Cosmos-2I (63SM) ,Cosmos 458
3295,3295,Molniya-M /Block L ,Molniya-2 nâ€ Â­24
3296,3296,Cosmos-3M (11K65M) ,Cosmos 457
3297,3297,Voskhod ,Cosmos 456
3298,3298,Cosmos-2I (63SM) ,Cosmos 455
3299,3299,Scout B ,Explorer 45
3300,3300,Europa 2 ,Test flight
3301,3301,Titan III(23)C ,DSCS-II 1
3302,3302,Voskhod ,Cosmos 454
3303,3303,Black Arrow ,Prospero
3304,3304,Titan III(24)B ,OPS 7616
3305,3305,Cosmos-2I (63SM) ,Cosmos 453
3306,3306,Voskhod ,Cosmos 452
3307,3307,Cosmos-3M (11K65M) ,Cosmos 444 to 451
3308,3308,Voskhod ,Cosmos 443
3309,3309,Voskhod ,Cosmos 442
3310,3310,Proton K/Block D ,Luna-19
3311,3311,Voskhod ,Cosmos 441
3312,3312,Mu-IV S ,Shinsei
3313,3313,Cosmos-2I (63SM) ,Cosmos 440
3314,3314,Voskhod ,Cosmos 439
3315,3315,Voskhod ,Cosmos 438
3316,3316,Cosmos-3M (11K65M) ,Cosmos 437
3317,3317,Cosmos-3M (11K65M) ,Cosmos 436
3318,3318,Proton K/Block D ,Luna-18
3319,3319,Cosmos-2I (63SM) ,Cosmos 435
3320,3320,Voskhod ,Zenit-2M nâ€ Â­22
3321,3321,Titan III(24)B ,OPS 8607
3322,3322,Tsyklon ,Cosmos 433
3323,3323,Atlas-E/F OV1 ,OV1-20 OV1-21
3324,3324,Voskhod ,Cosmos 432
3325,3325,Cosmos-2I (63SM) ,DS-P1-You #33
3326,3326,Voskhod ,Cosmos 431
3327,3327,Voskhod ,Cosmos 512
3328,3328,Molniya-M /Block L ,Molniya-1 nâ€ Â­20
3329,3329,Saturn V ,Apollo 15
3330,3330,Voskhod ,Cosmos 430
3331,3331,Cosmos-3M (11K65M) ,Tselina-OM #10
3332,3332,Voskhod ,Cosmos 429
3333,3333,Vostok-2M ,Meteor nâ€ Â­20
3334,3334,N1-L3 ,6L (Test flight)
3335,3335,Voskhod ,Zenit-4M nâ€ Â­17
3336,3336,Voskhod ,Cosmos 428
3337,3337,Titan IIID ,KH-9
3338,3338,Soyuz L ,Cosmos 434 (T2K Lunar Lander)
3339,3339,Voskhod ,Cosmos 427
3340,3340,Soyuz ,Soyuz 11
3341,3341,Cosmos-3M (11K65M) ,Cosmos 426
3342,3342,Atlas-SLV3C Centaur-D ,Mariner 9
3343,3343,Cosmos-3M (11K65M) ,Cosmos 425
3344,3344,Proton K/Block D ,Mars-3
3345,3345,Voskhod ,Cosmos 424
3346,3346,Cosmos-2I (63SM) ,Cosmos 423
3347,3347,Cosmos-3M (11K65M) ,Cosmos 422
3348,3348,Proton K/Block D ,Mars-2
3349,3349,Cosmos-2I (63SM) ,Cosmos 421
3350,3350,Voskhod ,Cosmos 420
3351,3351,Proton K/Block D ,Cosmos 419
3352,3352,Atlas-SLV3C Centaur-D ,Mariner 8
3353,3353,Cosmos-3M (11K65M) ,Cosmos 411 to 418
3354,3354,Voskhod ,Cosmos 410
3355,3355,Titan III(23)C ,DSP-2
3356,3356,Cosmos-3M (11K65M) ,Cosmos 409
3357,3357,Cosmos-2I (63SM) ,Cosmos 408
3358,3358,Scout B ,San Marco 3
3359,3359,Soyuz ,Soyuz 10
3360,3360,Titan III(23)B ,OPS 7899
3361,3361,Cosmos-3MRB (65MRB) ,BOR-2 Shuttle
3362,3362,Proton K ,Saliout-1
3363,3363,Vostok-2M ,Meteor nâ€ Â­19
3364,3364,Diamant B ,Tournesol
3365,3365,Voskhod ,Cosmos 406
3366,3366,Vostok-2M ,Cosmos 405
3367,3367,Voskhod ,Cosmos 403
3368,3368,Tsyklon-2 ,Cosmos 402
3369,3369,Voskhod ,Cosmos 401
3370,3370,Cosmos-3M (11K65M) ,Cosmos 407
3371,3371,Titan-III(33)B Agena-D ,Jumpseat 1
3372,3372,Cosmos-3M (11K65M) ,Cosmos 400
3373,3373,Cosmos-2I (63SM) ,DS-P1-You #39
3374,3374,Voskhod ,Zenit-2M nâ€ Â­17
3375,3375,Tsyklon-2 ,Cosmos 404
3376,3376,Long March 1 ,Shijian 1
3377,3377,Voskhod ,Cosmos 399
3378,3378,Soyuz L ,Cosmos 398 (T2K Lunar Lander)
3379,3379,Tsyklon-2 ,Cosmos 397
3380,3380,Mu-III C ,Hakucho
3381,3381,Voskhod ,Cosmos 396
3382,3382,Cosmos-3M (11K65M) ,Cosmos 395
3383,3383,Mu-IV S ,Tansei 1
3384,3384,Cosmos-3M (11K65M) ,Cosmos 394
3385,3385,Saturn V ,Apollo 14
3386,3386,Cosmos-2I (63SM) ,Cosmos 393
3387,3387,Atlas-SLV3C Centaur-D ,Intelsat 4 F2
3388,3388,Titan III(23)B ,OPS 7776
3389,3389,Voskhod ,Cosmos 392
3390,3390,Vostok-2M ,Meteor nâ€ Â­18
3391,3391,Cosmos-2I (63SM) ,Cosmos 391
3392,3392,Voskhod ,Cosmos 390
3393,3393,Molniya-M /Block L ,Molniya-1 nâ€ Â­22
3394,3394,Cosmos-3M (11K65M) ,DS-P1-M #1
3395,3395,Vostok-2M ,Cosmos 389
3396,3396,Cosmos-2I (63SM) ,Cosmos 388
3397,3397,Cosmos-3M (11K65M) ,Cosmos 387
3398,3398,Voskhod ,Cosmos 386
3399,3399,Cosmos-3M (11K65M) ,Cosmos 385
3400,3400,Diamant B ,P??ole
3401,3401,Scout B ,Explorer 42
3402,3402,Voskhod ,Cosmos 384
3403,3403,Voskhod ,Cosmos 383
3404,3404,Proton K/Block D ,Cosmos 382 (L1E)
3405,3405,Cosmos-3M (11K65M) ,Cosmos 381
3406,3406,Atlas-SLV3C Centaur-D ,OAO-B
3407,3407,Molniya-M /Block L ,Molniya-1 nâ€ Â­23
3408,3408,Cosmos-2I (63SM) ,Cosmos 380
3409,3409,Soyuz L ,Cosmos 379 (T2K Lunar Lander)
3410,3410,Cosmos-3M (11K65M) ,Cosmos 378
3411,3411,Voskhod ,Cosmos 377
3412,3412,Proton K/Block D ,Luna-17
3413,3413,Titan III(23)C ,OPS-5960 (IMEWS-1/DSP-1)
3414,3414,Black Arrow ,Orba
3415,3415,Voskhod ,Cosmos 376
3416,3416,Tsyklon-2 ,Cosmos 375
3417,3417,Titan III(23)B ,OPS 7568
3418,3418,Tsyklon-2 ,Cosmos 374
3419,3419,Proton K/Block D ,Zond-8
3420,3420,Tsyklon-2 ,Cosmos 373
3421,3421,Cosmos-3M (11K65M) ,Cosmos 372
3422,3422,Vostok-2M ,Meteor nâ€ Â­17
3423,3423,Cosmos-2I (63SM) ,Intercosmos-4
3424,3424,Cosmos-3M (11K65M) ,Cosmos 371
3425,3425,Voskhod ,Cosmos 370
3426,3426,Cosmos-2I (63SM) ,Cosmos 369
3427,3427,Voskhod ,Cosmos 368
3428,3428,Tsyklon-2 ,Cosmos 367
3429,3429,Voskhod ,Cosmos 366
3430,3430,Molniya-M /Block L ,Molniya-1 nâ€ Â­19
3431,3431,Tsyklon ,Cosmos 365
3432,3432,Voskhod ,Cosmos 364
3433,3433,Mu-IV S ,Shinsei
3434,3434,Voskhod ,Cosmos 363
3435,3435,Cosmos-2I (63SM) ,Cosmos 362
3436,3436,Proton K/Block D ,Luna-16
3437,3437,Voskhod ,Cosmos 361
3438,3438,Atlas-SLV3A Agena-D ,AFP-827 (Canyon-3)
3439,3439,Voskhod ,Cosmos 360
3440,3440,Molniya-M /Block NVL ,Cosmos 359
