projectID INT,launchMonth VARCHAR(256),flightYear INT,launchLocation VARCHAR(256),countryName VARCHAR(256),missionStatus VARCHAR(256)
3778,Apr,1967,SLC-41 Cape Canaveral AFS Florida,USA,Success
3779,Apr,1967,Site 41/1 Plesetsk Cosmodrome,Russia,Success
3780,Apr,1967,SLC-4W Vandenberg AFB California,USA,Failure
3781,Apr,1967,SM Launch Tab San Marco Launch Platform,Kenya,Success
3782,Apr,1967,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
3783,Apr,1967,SLC-36B Cape Canaveral AFS Florida,USA,Success
3784,Apr,1967,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
3785,Apr,1967,Site 81/23 Baikonur Cosmodrome,Kazakhstan,Partial Failure
3786,Apr,1967,LC-12 Cape Canaveral AFS Florida,USA,Partial Failure
3787,Apr,1967,Site 41/1 Plesetsk Cosmodrome,Russia,Success
3788,Apr,1967,Uchinoura Space Center,Japan,Failure
3789,Mar,1967,Site 133/3 Plesetsk Cosmodrome,Russia,Success
3790,Mar,1967,Site 41/15 Baikonur Cosmodrome,Kazakhstan,Success
3791,Mar,1967,Site 161/35 Baikonur Cosmodrome,Kazakhstan,Failure
3792,Mar,1967,Site 41/1 Plesetsk Cosmodrome,Russia,Success
3793,Mar,1967,Site 86/1 Kapustin Yar,Russia,Success
3794,Mar,1967,Site 133/3 Plesetsk Cosmodrome,Russia,Success
3795,Mar,1967,Site 41/1 Plesetsk Cosmodrome,Russia,Success
3796,Mar,1967,Site 81/23 Baikonur Cosmodrome,Kazakhstan,Success
3797,Mar,1967,Site 86/1 Kapustin Yar,Russia,Success
3798,Feb,1967,Site 41/1 Plesetsk Cosmodrome,Russia,Success
3799,Feb,1967,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Partial Failure
3800,Feb,1967,SLC-4W Vandenberg AFB California,USA,Success
3801,Feb,1967,Brigitte Hammaguir Algeria,France,Success
3802,Feb,1967,Site 86/1 Kapustin Yar,Russia,Success
3803,Feb,1967,Site 41/1 Plesetsk Cosmodrome,Russia,Success
3804,Feb,1967,Brigitte Hammaguir Algeria,France,Partial Failure
3805,Feb,1967,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
3806,Feb,1967,LC-13 Cape Canaveral AFS Florida,USA,Success
3807,Feb,1967,SLC-4E Vandenberg AFB California,USA,Success
3808,Jan,1967,LC-34 Cape Canaveral AFS Florida,USA,Failure
3809,Jan,1967,Site 162 Baikonur Cosmodrome,Kazakhstan,Success
3810,Jan,1967,Site 41/1 Plesetsk Cosmodrome,Russia,Success
3811,Jan,1967,SLC-41 Cape Canaveral AFS Florida,USA,Success
3812,Dec,1966,Site 86/1 Kapustin Yar,Russia,Success
3813,Dec,1966,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
3814,Dec,1966,Uchinoura Space Center,Japan,Failure
3815,Dec,1966,Site 41/1 Plesetsk Cosmodrome,Russia,Success
3816,Dec,1966,SLC-4W Vandenberg AFB California,USA,Success
3817,Dec,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Prelaunch Failure
3818,Dec,1966,Site 86/1 Kapustin Yar,Russia,Success
3819,Dec,1966,LC-576B3 Vandenberg AFB California,USA,Success
3820,Dec,1966,LC-12 Cape Canaveral AFS Florida,USA,Success
3821,Dec,1966,SLC-4E Vandenberg AFB California,USA,Success
3822,Dec,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3823,Nov,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3824,Nov,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3825,Nov,1966,Site 41/15 Baikonur Cosmodrome,Kazakhstan,Failure
3826,Nov,1966,Site 41/1 Plesetsk Cosmodrome,Russia,Success
3827,Nov,1966,LC-19 Cape Canaveral AFS Florida,USA,Success
3828,Nov,1966,LC-14 Cape Canaveral AFS Florida,USA,Success
3829,Nov,1966,LC-13 Cape Canaveral AFS Florida,USA,Success
3830,Nov,1966,SLC-40 Cape Canaveral AFS Florida,USA,Success
3831,Nov,1966,SLC-4E Vandenberg AFB California,USA,Success
3832,Nov,1966,Site 162 Baikonur Cosmodrome,Kazakhstan,Partial Failure
3833,Oct,1966,SLC-36B Cape Canaveral AFS Florida,USA,Success
3834,Oct,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3835,Oct,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3836,Oct,1966,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
3837,Oct,1966,Site 41/1 Plesetsk Cosmodrome,Russia,Success
3838,Oct,1966,SLC-4E Vandenberg AFB California,USA,Success
3839,Oct,1966,SLC-3E Vandenberg AFB California,USA,Success
3840,Sep,1966,SLC-4W Vandenberg AFB California,USA,Success
3841,Sep,1966,Uchinoura Space Center,Japan,Failure
3842,Sep,1966,SLC-36A Cape Canaveral AFS Florida,USA,Success
3843,Sep,1966,Site 162 Baikonur Cosmodrome,Kazakhstan,Partial Failure
3844,Sep,1966,SLC-4E Vandenberg AFB California,USA,Success
3845,Sep,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Failure
3846,Sep,1966,LC-19 Cape Canaveral AFS Florida,USA,Success
3847,Sep,1966,LC-14 Cape Canaveral AFS Florida,USA,Success
3848,Aug,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3849,Aug,1966,SLC-41 Cape Canaveral AFS Florida,USA,Failure
3850,Aug,1966,LC-34 Cape Canaveral AFS Florida,USA,Success
3851,Aug,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3852,Aug,1966,SLC-3E Vandenberg AFB California,USA,Success
3853,Aug,1966,SLC-4E Vandenberg AFB California,USA,Success
3854,Aug,1966,LC-13 Cape Canaveral AFS Florida,USA,Success
3855,Aug,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3856,Jul,1966,SLC-4W Vandenberg AFB California,USA,Success
3857,Jul,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3858,Jul,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3859,Jul,1966,LC-19 Cape Canaveral AFS Florida,USA,Success
3860,Jul,1966,LC-14 Cape Canaveral AFS Florida,USA,Success
3861,Jul,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3862,Jul,1966,LC-576B3 Vandenberg AFB California,USA,Partial Failure
3863,Jul,1966,SLC-4E Vandenberg AFB California,USA,Success
3864,Jul,1966,Site 86/1 Kapustin Yar,Russia,Success
3865,Jul,1966,Site 81/24 Baikonur Cosmodrome,Kazakhstan,Success
3866,Jul,1966,SLC-37B Cape Canaveral AFS Florida,USA,Success
3867,Jun,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3868,Jun,1966,Site 41/1 Plesetsk Cosmodrome,Russia,Success
3869,Jun,1966,SLC-41 Cape Canaveral AFS Florida,USA,Success
3870,Jun,1966,SLC-3E Vandenberg AFB California,USA,Partial Failure
3871,Jun,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3872,Jun,1966,LC-12 Cape Canaveral AFS Florida,USA,Success
3873,Jun,1966,SLC-4E Vandenberg AFB California,USA,Success
3874,Jun,1966,LC-19 Cape Canaveral AFS Florida,USA,Partial Failure
3875,Jun,1966,LC-14 Cape Canaveral AFS Florida,USA,Success
3876,May,1966,SLC-36A Cape Canaveral AFS Florida,USA,Success
3877,May,1966,Site 86/1 Kapustin Yar,Russia,Success
3878,May,1966,LC-14 Cape Canaveral AFS Florida,USA,Failure
3879,May,1966,Site 41/1 Plesetsk Cosmodrome,Russia,Failure
3880,May,1966,LC-19 Cape Canaveral AFS Florida,USA,Partial Failure
3881,May,1966,SLC-4E Vandenberg AFB California,USA,Success
3882,May,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3883,May,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3884,Apr,1966,Site 86/1 Kapustin Yar,Russia,Success
3885,Apr,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3886,Apr,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3887,Apr,1966,SLC-4E Vandenberg AFB California,USA,Success
3888,Apr,1966,LC-12 Cape Canaveral AFS Florida,USA,Success
3889,Apr,1966,SLC-36B Cape Canaveral AFS Florida,USA,Partial Failure
3890,Apr,1966,Site 41/1 Plesetsk Cosmodrome,Russia,Success
3891,Mar,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3892,Mar,1966,LC-576B3 Vandenberg AFB California,USA,Success
3893,Mar,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Failure
3894,Mar,1966,Site 81/24 Baikonur Cosmodrome,Kazakhstan,Failure
3895,Mar,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3896,Mar,1966,SLC-4E Vandenberg AFB California,USA,Success
3897,Mar,1966,Site 41/1 Plesetsk Cosmodrome,Russia,Success
3898,Mar,1966,LC-14 Cape Canaveral AFS Florida,USA,Success
3899,Mar,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Partial Failure
3900,Feb,1966,LC-34 Cape Canaveral AFS Florida,USA,Success
3901,Feb,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3902,Feb,1966,Site 86/1 Kapustin Yar,Russia,Failure
3903,Feb,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3904,Feb,1966,Brigitte Hammaguir Algeria,France,Success
3905,Feb,1966,SLC-4E Vandenberg AFB California,USA,Success
3906,Feb,1966,Site 86/1 Kapustin Yar,Russia,Success
3907,Feb,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3908,Jan,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3909,Jan,1966,Site 86/1 Kapustin Yar,Russia,Success
3910,Jan,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3911,Jan,1966,SLC-4E Vandenberg AFB California,USA,Success
3912,Jan,1966,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Partial Failure
3913,Dec,1965,Site 86/1 Kapustin Yar,Russia,Failure
3914,Dec,1965,Site 41/15 Baikonur Cosmodrome,Kazakhstan,Success
3915,Dec,1965,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3916,Dec,1965,SLC-41 Cape Canaveral AFS Florida,USA,Partial Failure
3917,Dec,1965,Site 86/1 Kapustin Yar,Russia,Success
3918,Dec,1965,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3919,Dec,1965,LC-19 Cape Canaveral AFS Florida,USA,Success
3920,Dec,1965,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3921,Dec,1965,LC-19 Cape Canaveral AFS Florida,USA,Success
3922,Dec,1965,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3923,Nov,1965,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3924,Nov,1965,Brigitte Hammaguir Algeria,France,Success
3925,Nov,1965,Site 86/1 Kapustin Yar,Russia,Success
3926,Nov,1965,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Partial Failure
3927,Nov,1965,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3928,Nov,1965,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3929,Nov,1965,SLC-4E Vandenberg AFB California,USA,Success
3930,Nov,1965,Site 86/1 Kapustin Yar,Russia,Success
3931,Nov,1965,Site 81/24 Baikonur Cosmodrome,Kazakhstan,Success
3932,Oct,1965,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3933,Oct,1965,LC-14 Cape Canaveral AFS Florida,USA,Failure
3934,Oct,1965,Site 86/1 Kapustin Yar,Russia,Success
3935,Oct,1965,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3936,Oct,1965,SLC-40 Cape Canaveral AFS Florida,USA,Failure
3937,Oct,1965,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
3938,Oct,1965,LC-576B3 Vandenberg AFB California,USA,Success
3939,Oct,1965,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
3940,Sep,1965,SLC-4E Vandenberg AFB California,USA,Success
3941,Sep,1965,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3942,Sep,1965,Site 41/15 Baikonur Cosmodrome,Kazakhstan,Success
3943,Sep,1965,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3944,Sep,1965,Site 41/15 Baikonur Cosmodrome,Kazakhstan,Success
3945,Aug,1965,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
3946,Aug,1965,LC-19 Cape Canaveral AFS Florida,USA,Success
3947,Aug,1965,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3948,Aug,1965,SLC-36B Cape Canaveral AFS Florida,USA,Success
3949,Aug,1965,SLC-4E Vandenberg AFB California,USA,Success
3950,Aug,1965,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3951,Jul,1965,SLC-37B Cape Canaveral AFS Florida,USA,Success
3952,Jul,1965,Site 86/1 Kapustin Yar,Russia,Success
3953,Jul,1965,LC-13 Cape Canaveral AFS Florida,USA,Success
3954,Jul,1965,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
3955,Jul,1965,Site 81/24 Baikonur Cosmodrome,Kazakhstan,Success
3956,Jul,1965,Site 41/15 Baikonur Cosmodrome,Kazakhstan,Success
3957,Jul,1965,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Failure
3958,Jul,1965,SLC-4E Vandenberg AFB California,USA,Failure
3959,Jul,1965,Site 86/1 Kapustin Yar,Russia,Success
3960,Jun,1965,SLC-4E Vandenberg AFB California,USA,Success
3961,Jun,1965,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
3962,Jun,1965,SLC-40 Cape Canaveral AFS Florida,USA,Success
3963,Jun,1965,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3964,Jun,1965,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
3965,Jun,1965,LC-19 Cape Canaveral AFS Florida,USA,Success
3966,May,1965,LC-576B3 Vandenberg AFB California,USA,Failure
3967,May,1965,SLC-4E Vandenberg AFB California,USA,Success
3968,May,1965,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3969,May,1965,SLC-37B Cape Canaveral AFS Florida,USA,Success
3970,May,1965,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
3971,May,1965,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3972,May,1965,SLC-20 Cape Canaveral AFS Florida,USA,Success
3973,Apr,1965,SLC-4E Vandenberg AFB California,USA,Success
3974,Apr,1965,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
3975,Apr,1965,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3976,Apr,1965,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Failure
3977,Apr,1965,SLC-4E Vandenberg AFB California,USA,Success
3978,Mar,1965,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3979,Mar,1965,LC-19 Cape Canaveral AFS Florida,USA,Success
3980,Mar,1965,LC-12 Cape Canaveral AFS Florida,USA,Success
3981,Mar,1965,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
3982,Mar,1965,Site 41/15 Baikonur Cosmodrome,Kazakhstan,Success
3983,Mar,1965,SLC-4W Vandenberg AFB California,USA,Success
3984,Mar,1965,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
3985,Mar,1965,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3986,Mar,1965,SLC-36A Cape Canaveral AFS Florida,USA,Failure
3987,Feb,1965,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
3988,Feb,1965,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
3989,Feb,1965,Site 41/15 Baikonur Cosmodrome,Kazakhstan,Success
3990,Feb,1965,Site 86/1 Kapustin Yar,Russia,Failure
3991,Feb,1965,LC-12 Cape Canaveral AFS Florida,USA,Success
3992,Feb,1965,SLC-37B Cape Canaveral AFS Florida,USA,Success
3993,Feb,1965,Site 86/1 Kapustin Yar,Russia,Failure
3994,Feb,1965,SLC-20 Cape Canaveral AFS Florida,USA,Success
3995,Jan,1965,Site 86/1 Kapustin Yar,Russia,Success
3996,Jan,1965,SLC-4W Vandenberg AFB California,USA,Success
3997,Jan,1965,LC-576B3 Vandenberg AFB California,USA,Failure
3998,Jan,1965,LC-19 Cape Canaveral AFS Florida,USA,Success
3999,Jan,1965,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
4000,Dec,1964,SLC-36A Cape Canaveral AFS Florida,USA,Partial Failure
4001,Dec,1964,SLC-20 Cape Canaveral AFS Florida,USA,Success
4002,Dec,1964,Site 86/1 Kapustin Yar,Russia,Success
4003,Dec,1964,SLC-4E Vandenberg AFB California,USA,Success
4004,Dec,1964,Mayak-2 Kapustin Yar,Russia,Failure
4005,Nov,1964,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4006,Nov,1964,LC-12 Cape Canaveral AFS Florida,USA,Success
4007,Nov,1964,LC-13 Cape Canaveral AFS Florida,USA,Failure
4008,Oct,1964,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
4009,Oct,1964,Mayak-2 Kapustin Yar,Russia,Success
4010,Oct,1964,Site 41/15 Baikonur Cosmodrome,Kazakhstan,Failure
4011,Oct,1964,SLC-4W Vandenberg AFB California,USA,Success
4012,Oct,1964,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
4013,Oct,1964,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4014,Oct,1964,SLC-4E Vandenberg AFB California,USA,Failure
4015,Oct,1964,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4016,Sep,1964,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
4017,Sep,1964,SLC-4E Vandenberg AFB California,USA,Success
4018,Sep,1964,SLC-37B Cape Canaveral AFS Florida,USA,Success
4019,Sep,1964,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4020,Sep,1964,LC-12 Cape Canaveral AFS Florida,USA,Success
4021,Sep,1964,SLC-20 Cape Canaveral AFS Florida,USA,Failure
4022,Aug,1964,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
4023,Aug,1964,Mayak-2 Kapustin Yar,Russia,Success
4024,Aug,1964,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4025,Aug,1964,Site 41/15 Baikonur Cosmodrome,Kazakhstan,Success
4026,Aug,1964,SLC-4E Vandenberg AFB California,USA,Success
4027,Aug,1964,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
4028,Jul,1964,Mayak-2 Kapustin Yar,Russia,Success
4029,Jul,1964,LC-12 Cape Canaveral AFS Florida,USA,Success
4030,Jul,1964,LC-13 Cape Canaveral AFS Florida,USA,Success
4031,Jul,1964,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
4032,Jul,1964,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4033,Jul,1964,SLC-4W Vandenberg AFB California,USA,Success
4034,Jul,1964,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4035,Jun,1964,SLC-36A Cape Canaveral AFS Florida,USA,Failure
4036,Jun,1964,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
4037,Jun,1964,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
4038,Jun,1964,Mayak-2 Kapustin Yar,Russia,Success
4039,Jun,1964,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Failure
4040,May,1964,SLC-37B Cape Canaveral AFS Florida,USA,Success
4041,May,1964,SLC-4W Vandenberg AFB California,USA,Success
4042,May,1964,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4043,Apr,1964,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
4044,Apr,1964,SLC-4W Vandenberg AFB California,USA,Success
4045,Apr,1964,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Failure
4046,Apr,1964,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4047,Apr,1964,LC-19 Cape Canaveral AFS Florida,USA,Success
4048,Apr,1964,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
4049,Apr,1964,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4050,Mar,1964,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Partial Failure
4051,Mar,1964,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Failure
4052,Mar,1964,Mayak-2 Kapustin Yar,Russia,Success
4053,Mar,1964,SLC-4W Vandenberg AFB California,USA,Success
4054,Feb,1964,Mayak-2 Kapustin Yar,Russia,Success
4055,Feb,1964,SLC-4W Vandenberg AFB California,USA,Success
4056,Feb,1964,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Failure
4057,Jan,1964,LC-12 Cape Canaveral AFS Florida,USA,Success
4058,Jan,1964,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4059,Jan,1964,LC-34 Cape Canaveral AFS Florida,USA,Success
4060,Dec,1963,SLC-5 Vandenberg AFB California,USA,Success
4061,Dec,1963,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4062,Dec,1963,SLC-4W Vandenberg AFB California,USA,Success
4063,Dec,1963,Mayak-2 Kapustin Yar,Russia,Success
4064,Nov,1963,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Failure
4065,Nov,1963,SLC-36A Cape Canaveral AFS Florida,USA,Success
4066,Nov,1963,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4067,Nov,1963,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4068,Nov,1963,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4069,Oct,1963,SLC-4W Vandenberg AFB California,USA,Success
4070,Oct,1963,Mayak-2 Kapustin Yar,Russia,Failure
4071,Oct,1963,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4072,Oct,1963,LC-13 Cape Canaveral AFS Florida,USA,Success
4073,Sep,1963,SLC-5 Vandenberg AFB California,USA,Failure
4074,Sep,1963,SLC-4W Vandenberg AFB California,USA,Success
4075,Aug,1963,Mayak-2 Kapustin Yar,Russia,Failure
4076,Aug,1963,Mayak-2 Kapustin Yar,Russia,Success
4077,Jul,1963,SLC-3E Vandenberg AFB California,USA,Success
4078,Jul,1963,SLC-4W Vandenberg AFB California,USA,Success
4079,Jul,1963,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Failure
4080,Jun,1963,SLC-5 Vandenberg AFB California,USA,Success
4081,Jun,1963,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4082,Jun,1963,SLC-5 Vandenberg AFB California,USA,Success
4083,Jun,1963,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4084,Jun,1963,SLC-3E Vandenberg AFB California,USA,Failure
4085,Jun,1963,Mayak-2 Kapustin Yar,Russia,Failure
4086,May,1963,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4087,May,1963,Mayak-2 Kapustin Yar,Russia,Success
4088,May,1963,LC-14 Cape Canaveral AFS Florida,USA,Success
4089,May,1963,SLC-3E Vandenberg AFB California,USA,Success
4090,Apr,1963,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4091,Apr,1963,SLC-5 Vandenberg AFB California,USA,Failure
4092,Apr,1963,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4093,Apr,1963,Mayak-2 Kapustin Yar,Russia,Success
4094,Apr,1963,Mayak-2 Kapustin Yar,Russia,Failure
4095,Apr,1963,SLC-5 Vandenberg AFB California,USA,Failure
4096,Apr,1963,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4097,Mar,1963,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4098,Feb,1963,SLC-5 Vandenberg AFB California,USA,Success
4099,Feb,1963,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Failure
4100,Jan,1963,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Failure
4101,Dec,1962,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4102,Dec,1962,SLC-5 Vandenberg AFB California,USA,Success
4103,Dec,1962,SLC-3E Vandenberg AFB California,USA,Failure
4104,Dec,1962,LA-3 Wallops Flight Facility Virginia,USA,Success
4105,Dec,1962,SLC-1E (75-3-5) Vandenberg AFB California,USA,Success
4106,Dec,1962,SLC-17A Cape Canaveral AFS Florida,USA,Success
4107,Dec,1962,SLC-2E (75-1-1) Vandenberg AFB California,USA,Success
4108,Dec,1962,SLC-2E (75-1-1) Vandenberg AFB California,USA,Success
4109,Nov,1962,SLC-1W (75-3-4) Vandenberg AFB California,USA,Success
4110,Nov,1962,SLC-3W Vandenberg AFB California,USA,Success
4111,Nov,1962,SLC-1W (75-3-4) Vandenberg AFB California,USA,Success
4112,Nov,1962,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Failure
4113,Nov,1962,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4114,Oct,1962,SLC-17A Cape Canaveral AFS Florida,USA,Success
4115,Oct,1962,SLC-17B Cape Canaveral AFS Florida,USA,Success
4116,Oct,1962,SLC-2W Vandenberg AFB California,USA,Success
4117,Oct,1962,Mayak-2 Kapustin Yar,Russia,Failure
4118,Oct,1962,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Failure
4119,Oct,1962,Mayak-2 Kapustin Yar,Russia,Success
4120,Oct,1962,LC-12 Cape Canaveral AFS Florida,USA,Success
4121,Oct,1962,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4122,Oct,1962,SLC-1W (75-3-4) Vandenberg AFB California,USA,Success
4123,Oct,1962,LC-14 Cape Canaveral AFS Florida,USA,Success
4124,Oct,1962,SLC-17B Cape Canaveral AFS Florida,USA,Success
4125,Sep,1962,SLC-2W Vandenberg AFB California,USA,Success
4126,Sep,1962,SLC-2E (75-1-1) Vandenberg AFB California,USA,Success
4127,Sep,1962,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4128,Sep,1962,SLC-17A Cape Canaveral AFS Florida,USA,Success
4129,Sep,1962,SLC-1W (75-3-4) Vandenberg AFB California,USA,Success
4130,Sep,1962,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Failure
4131,Sep,1962,SLC-1E (75-3-5) Vandenberg AFB California,USA,Success
4132,Sep,1962,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Failure
4133,Aug,1962,SLC-2W Vandenberg AFB California,USA,Success
4134,Aug,1962,LC-12 Cape Canaveral AFS Florida,USA,Success
4135,Aug,1962,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Failure
4136,Aug,1962,SLC-5 Vandenberg AFB California,USA,Success
4137,Aug,1962,Mayak-2 Kapustin Yar,Russia,Success
4138,Aug,1962,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4139,Aug,1962,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4140,Aug,1962,SLC-3W Vandenberg AFB California,USA,Success
4141,Aug,1962,SLC-2E (75-1-1) Vandenberg AFB California,USA,Success
4142,Jul,1962,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
4143,Jul,1962,SLC-1W (75-3-4) Vandenberg AFB California,USA,Success
4144,Jul,1962,LC-12 Cape Canaveral AFS Florida,USA,Failure
